ts;fundingRate;fundingRateLong;fundingRateShort
"5/7/2024, 23:00:03";0.0075825649999999994;0.0075825649999999994;0.0075825649999999994
"5/7/2024, 22:00:08";0.008123799;0.008123799;0.008123799
"5/7/2024, 21:00:13";0.0039002390000000002;0.0039002390000000002;0.0039002390000000002
"5/7/2024, 20:00:00";0.00284627;0.00284627;0.00284627
"5/7/2024, 19:00:00";0.00256175;0.00256175;0.00256175
"5/7/2024, 18:00:05";0.003188004;0.003188004;0.003188004
"5/7/2024, 17:00:41";0.002955911;0.002955911;0.002955911
"5/7/2024, 16:00:04";0.005398337;0.005398337;0.005398337
"5/7/2024, 15:00:05";0.004981086;0.004981086;0.004981086
"5/7/2024, 14:00:34";0.003461042;0.003461042;0.003461042
"5/7/2024, 13:00:01";0.001307492;0.001307492;0.001307492
"5/7/2024, 12:00:15";0.0005519230000000001;0.0005519230000000001;0.0005519230000000001
"5/7/2024, 11:00:20";0.000854164;0.000854164;0.000854164
"5/7/2024, 10:00:14";0.002520715;0.002520715;0.002520715
"5/7/2024, 09:00:03";0.0033634909999999997;0.0033634909999999997;0.0033634909999999997
"5/7/2024, 08:00:35";0.002904598;0.002904598;0.002904598
"5/7/2024, 07:00:08";0.0027308630000000005;0.0027308630000000005;0.0027308630000000005
"5/7/2024, 06:00:17";0.003728586;0.003728586;0.003728586
"5/7/2024, 05:00:26";0.0019347029999999999;0.0019347029999999999;0.0019347029999999999
"5/7/2024, 04:00:12";0.0019406669999999999;0.0019406669999999999;0.0019406669999999999
"5/7/2024, 03:00:03";0.001627386;0.001627386;0.001627386
"5/7/2024, 02:00:29";0.0016127000000000001;0.0016127000000000001;0.0016127000000000001
"5/7/2024, 01:00:10";0.0010672090000000002;0.0010672090000000002;0.0010672090000000002
"5/7/2024, 00:00:01";0.000055685;0.000055685;0.000055685
"5/6/2024, 23:00:03";0.00044843300000000003;0.00044843300000000003;0.00044843300000000003
"5/6/2024, 22:00:23";0.00293085;0.00293085;0.00293085
"5/6/2024, 21:00:01";0.0027302900000000002;0.0027302900000000002;0.0027302900000000002
"5/6/2024, 20:00:23";0.001479929;0.001479929;0.001479929
"5/6/2024, 19:00:31";0.0016800329999999998;0.0016800329999999998;0.0016800329999999998
"5/6/2024, 18:00:09";0.001539777;0.001539777;0.001539777
"5/6/2024, 17:00:04";0.001352371;0.001352371;0.001352371
"5/6/2024, 16:00:05";0.0013392520000000002;0.0013392520000000002;0.0013392520000000002
"5/6/2024, 15:00:05";0.001429539;0.001429539;0.001429539
"5/6/2024, 14:00:17";0.000789644;0.000789644;0.000789644
"5/6/2024, 13:00:08";0.000569244;0.000569244;0.000569244
